index,BasePred,Pred
92,0.013211160898208618,0.062911555
93,0.004835585597902536,0.12810533
94,0.003906333353370428,0.031226322
95,0.0084574269130826,0.43320888
96,0.0011187051422894,0.019283907
97,0.0017461476381868124,0.03089623
98,0.009105954319238663,0.12923068
99,0.002568713389337063,0.045978725
100,0.09163638949394226,0.73048884
101,0.003126539057120681,0.10208594
102,0.03503692150115967,0.13339776
103,0.00209771073423326,0.048530184
104,0.0017662838799878955,0.022260956
105,0.0013949109707027674,0.030281844
106,0.005899128038436174,0.04287464
107,0.004256327170878649,0.24890763
108,0.0023108930326998234,0.022147803
109,0.008013123646378517,0.107465334
110,0.02545856311917305,0.09991965
111,0.0043098521418869495,0.117884435
112,0.48800310492515564,0.9993046
113,0.09163638949394226,0.7962312
114,0.06550485640764236,0.6409958
115,0.00021937364363111556,0.009457315
116,0.012833972461521626,0.044417758
117,0.0005913861677981913,0.0059206476
118,0.0009525801870040596,0.05551549
119,0.003153624013066292,0.08956919
120,0.000844365160446614,0.0133548025
121,0.017832456156611443,0.0976316
122,0.0030702208168804646,0.03479251
123,0.015457558445632458,0.06301391
124,0.018601542338728905,0.31063145
125,0.1301744282245636,0.483834
126,0.15113987028598785,0.36913252
127,0.0023442485835403204,0.038612384
128,0.010220316238701344,0.06285509
129,0.005182283464819193,0.94169474
130,0.003576358314603567,0.010447102
131,0.041693054139614105,0.16588986
132,0.0002540074347052723,0.0019369012
133,0.0015122628537937999,0.009801044
134,0.005725765135139227,0.16175424
135,0.0015655176248401403,0.1173199
136,0.0452355332672596,0.4380135
137,0.004402271471917629,0.069229595
138,0.028485748916864395,0.16920248
139,0.009904276579618454,0.11103651
140,0.0009545175125822425,0.88711715
141,0.17944487929344177,0.92302525
142,0.015982741490006447,0.40466928
143,0.001969830133020878,0.0777053
144,0.002457258990034461,0.09279432
145,0.00038239636342041194,0.014744912
146,0.0010286375181749463,0.031203862
147,0.001274768146686256,0.024050334
148,0.001969830133020878,0.058197316
149,0.028113441541790962,0.9846707
150,0.004561523906886578,0.033221573
151,0.5091244578361511,0.99925447
152,0.00022931663261260837,0.0032048451
153,0.0013283670414239168,0.0144809345
154,0.017065197229385376,0.053712048
155,0.0004663245636038482,0.017307084
156,0.020193366333842278,0.1645947
157,0.007627278566360474,0.052233256
158,0.0007988304714672267,0.023100384
159,0.001274768146686256,0.030462962
160,0.00024066284822765738,0.016868114
161,0.018021682277321815,0.17467877
162,0.0004329188377596438,0.0105852755
163,0.001969830133020878,0.034463625
164,0.01879664696753025,0.20187378
165,0.0014529686886817217,0.009275708
166,0.0011705226497724652,0.021644743
167,0.0014649174408987164,0.021770902
168,0.0021306441631168127,0.008746695
169,0.04256797581911087,0.17492734
170,0.0007127135177142918,0.0038615293
171,0.0007752185338176787,0.004915947
172,0.22679400444030762,0.80171025
173,0.016593830659985542,0.5514306
174,0.0007616683724336326,0.04074408
175,0.019980695098638535,0.99471396
176,0.0015412765787914395,0.018859163
177,0.09163638949394226,0.6598447
178,0.004903211258351803,0.10959007
179,0.00020939117530360818,0.018969959
180,0.000525820127222687,0.017803013
181,0.00017061344988178462,0.0019177126
182,0.001954733394086361,0.02445717
183,0.0014371400466188788,0.018107146
184,0.002823642222210765,0.046669587
185,0.043554287403821945,0.3174083
186,0.02216208167374134,0.9935951
187,0.0038472230080515146,0.051365625
188,0.001969830133020878,0.042253647
189,0.0003465152985882014,0.0061594713
190,0.007019189652055502,0.053689815
191,0.03819156065583229,0.9439379
192,0.001969830133020878,0.061811242
193,0.0006687170243822038,0.018042171
194,0.007770247291773558,0.1032152
195,0.006654573604464531,0.03657902
196,0.0008943449938669801,0.014616405
197,0.013261639513075352,0.32812753
198,0.005135655403137207,0.057056658
199,0.018475709483027458,0.15769118
