index,BasePred,Pred
89,0.049442362040281296,0.42231098
90,0.0020919633097946644,0.023463385
91,0.0032743921037763357,0.10898498
92,0.013211160898208618,0.046176296
93,0.004835585597902536,0.077021964
94,0.003906333353370428,0.021404827
95,0.0084574269130826,0.26439044
96,0.0011187051422894,0.009937601
97,0.0017461476381868124,0.021104747
98,0.009105954319238663,0.06601933
99,0.002568713389337063,0.04590104
100,0.09163638949394226,0.34516022
101,0.003126539057120681,0.03280987
102,0.03503692150115967,0.14689486
103,0.00209771073423326,0.029563686
104,0.0017662838799878955,0.013982068
105,0.0013949109707027674,0.022746244
106,0.005899128038436174,0.02540779
107,0.004256327170878649,0.057160463
108,0.0023108930326998234,0.013827416
109,0.008013123646378517,0.08953634
110,0.02545856311917305,0.041590124
111,0.0043098521418869495,0.0701271
112,0.48800310492515564,0.998344
113,0.09163638949394226,0.34516022
114,0.06550485640764236,0.5262464
115,0.00021937364363111556,0.0044914624
116,0.012833972461521626,0.043365054
117,0.0005913861677981913,0.0021165875
118,0.0009525801870040596,0.025805425
119,0.003153624013066292,0.050846178
120,0.000844365160446614,0.008675498
121,0.017832456156611443,0.06345139
122,0.0030702208168804646,0.021041151
123,0.015457558445632458,0.05229426
124,0.018601542338728905,0.1994232
125,0.1301744282245636,0.33719948
126,0.15113987028598785,0.3207645
127,0.0023442485835403204,0.024271749
128,0.010220316238701344,0.041943308
129,0.005182283464819193,0.71356577
130,0.003576358314603567,0.0056189946
131,0.041693054139614105,0.14853124
132,0.0002540074347052723,0.0010676963
133,0.0015122628537937999,0.0078600785
134,0.005725765135139227,0.0726501
135,0.0015655176248401403,0.041773338
136,0.0452355332672596,0.24307862
137,0.004402271471917629,0.060658183
138,0.028485748916864395,0.121785186
139,0.009904276579618454,0.07067539
140,0.0009545175125822425,0.5413757
141,0.17944487929344177,0.85357535
142,0.015982741490006447,0.18667974
143,0.001969830133020878,0.016820734
144,0.002457258990034461,0.034609534
145,0.00038239636342041194,0.007463306
146,0.0010286375181749463,0.018924689
147,0.001274768146686256,0.016683936
148,0.001969830133020878,0.020423193
149,0.028113441541790962,0.89311457
150,0.004561523906886578,0.023012798
151,0.5091244578361511,0.98488253
152,0.00022931663261260837,0.0015510913
153,0.0013283670414239168,0.012634582
154,0.017065197229385376,0.038987815
155,0.0004663245636038482,0.01228935
156,0.020193366333842278,0.08164482
157,0.007627278566360474,0.045208275
158,0.0007988304714672267,0.007582962
159,0.001274768146686256,0.012131433
160,0.00024066284822765738,0.0123365
161,0.018021682277321815,0.13947636
162,0.0004329188377596438,0.006678769
163,0.001969830133020878,0.026260482
164,0.01879664696753025,0.14594595
165,0.0014529686886817217,0.007696401
166,0.0011705226497724652,0.0226241
167,0.0014649174408987164,0.018650966
168,0.0021306441631168127,0.005989572
169,0.04256797581911087,0.121979356
170,0.0007127135177142918,0.003665474
171,0.0007752185338176787,0.004059278
172,0.22679400444030762,0.8151712
173,0.016593830659985542,0.42426455
174,0.0007616683724336326,0.015720604
175,0.019980695098638535,0.8476412
176,0.0015412765787914395,0.011657371
177,0.09163638949394226,0.316993
178,0.004903211258351803,0.04536561
179,0.00020939117530360818,0.006842883
180,0.000525820127222687,0.005798754
181,0.00017061344988178462,0.0017205225
182,0.001954733394086361,0.017855654
183,0.0014371400466188788,0.008720065
184,0.002823642222210765,0.039572164
185,0.043554287403821945,0.2859674
186,0.02216208167374134,0.88509923
187,0.0038472230080515146,0.027530273
188,0.001969830133020878,0.023301655
189,0.0003465152985882014,0.004724074
190,0.007019189652055502,0.03704823
191,0.03819156065583229,0.9373294
192,0.001969830133020878,0.024237871
193,0.0006687170243822038,0.011030313
194,0.007770247291773558,0.06309492
195,0.006654573604464531,0.019051336
196,0.0008943449938669801,0.00916085
197,0.013261639513075352,0.100525275
198,0.005135655403137207,0.029858856
199,0.018475709483027458,0.113298595
